"classification_name","classification_code","company_id"
Independent Software Vendor,ISV,19578
Independent Software Vendor,ISV,19579
Value Added Reseller,VAR,19580
Independent Software Vendor,ISV,19580
Cloud Service Provider,CSP,19581
Independent Software Vendor,ISV,19581
Value Added Reseller,VAR,19583
Independent Software Vendor,ISV,19583
Regional Systems Integrator,RSI,19585
Cloud Service Provider,CSP,19586
Independent Software Vendor,ISV,19586
Independent Software Vendor,ISV,19587
Value Added Reseller,VAR,19588
Independent Software Vendor,ISV,19588
Regional Systems Integrator,RSI,19590
Independent Software Vendor,ISV,19593
Regional Systems Integrator,RSI,19594
Managed Service Provider,MSP,19597
Cloud Service Provider,CSP,19597
Independent Software Vendor,ISV,19597
Regional Systems Integrator,RSI,19597
Independent Software Vendor,ISV,19599
Independent Software Vendor,ISV,19601
Cloud Service Provider,CSP,19604
Independent Software Vendor,ISV,19604
Regional Systems Integrator,RSI,19604
Independent Software Vendor,ISV,19605
Independent Software Vendor,ISV,19606
Independent Software Vendor,ISV,19607
Value Added Reseller,VAR,19608
Independent Software Vendor,ISV,19608
Regional Systems Integrator,RSI,19608
Independent Software Vendor,ISV,19611
Independent Software Vendor,ISV,19613
Independent Software Vendor,ISV,19615
Regional Systems Integrator,RSI,19615
Independent Software Vendor,ISV,19616
Independent Software Vendor,ISV,19617
Independent Software Vendor,ISV,19619
Regional Systems Integrator,RSI,19620
Value Added Reseller,VAR,19621
Independent Software Vendor,ISV,19621
Value Added Reseller,VAR,19625
Independent Software Vendor,ISV,19625
Independent Software Vendor,ISV,19627
Independent Software Vendor,ISV,19628
Regional Systems Integrator,RSI,19632
Regional Systems Integrator,RSI,19633
Managed Service Provider,MSP,19634
Cloud Service Provider,CSP,19634
Value Added Reseller,VAR,19634
Independent Software Vendor,ISV,19634
Regional Systems Integrator,RSI,19634
Independent Software Vendor,ISV,19635
Value Added Reseller,VAR,19641
Independent Software Vendor,ISV,19641
Regional Systems Integrator,RSI,19642
Independent Software Vendor,ISV,19643
Regional Systems Integrator,RSI,19649
Regional Systems Integrator,RSI,19651
Independent Software Vendor,ISV,19652
Value Added Reseller,VAR,19653
Independent Software Vendor,ISV,19653
Independent Software Vendor,ISV,19654
Regional Systems Integrator,RSI,19655
Value Added Reseller,VAR,19656
Managed Service Provider,MSP,19657
Cloud Service Provider,CSP,19657
Value Added Reseller,VAR,19657
Independent Software Vendor,ISV,19657
Regional Systems Integrator,RSI,19657
Regional Systems Integrator,RSI,19658
Independent Software Vendor,ISV,19660
Value Added Reseller,VAR,19661
Independent Software Vendor,ISV,19661
Independent Software Vendor,ISV,19666
Value Added Reseller,VAR,19667
Independent Software Vendor,ISV,19667
Regional Systems Integrator,RSI,19667
Regional Systems Integrator,RSI,19669
Value Added Reseller,VAR,19671
Regional Systems Integrator,RSI,19675
Regional Systems Integrator,RSI,19676
Regional Systems Integrator,RSI,19679
Independent Software Vendor,ISV,19685
Regional Systems Integrator,RSI,19686
Regional Systems Integrator,RSI,19688
Value Added Reseller,VAR,19695
Independent Software Vendor,ISV,19695
Independent Software Vendor,ISV,19696
Independent Software Vendor,ISV,19697
Value Added Reseller,VAR,19699
Independent Software Vendor,ISV,19699
Independent Software Vendor,ISV,19700
Independent Software Vendor,ISV,19703
Value Added Reseller,VAR,19705
Managed Service Provider,MSP,19708
Cloud Service Provider,CSP,19708
Value Added Reseller,VAR,19708
Independent Software Vendor,ISV,19708
Regional Systems Integrator,RSI,19708
Value Added Reseller,VAR,19709
Independent Software Vendor,ISV,19709
Regional Systems Integrator,RSI,19711
Cloud Service Provider,CSP,19712
Value Added Reseller,VAR,19712
Independent Software Vendor,ISV,19712
Regional Systems Integrator,RSI,19712
Regional Systems Integrator,RSI,19715
Independent Software Vendor,ISV,19717
Independent Software Vendor,ISV,19718
Independent Software Vendor,ISV,19720
Cloud Service Provider,CSP,19722
Independent Software Vendor,ISV,19725
Independent Software Vendor,ISV,19727
Regional Systems Integrator,RSI,19730
Independent Software Vendor,ISV,19731
Independent Software Vendor,ISV,19732
Cloud Service Provider,CSP,19733
Value Added Reseller,VAR,19733
Regional Systems Integrator,RSI,19734
Value Added Reseller,VAR,19736
Independent Software Vendor,ISV,19738
Independent Software Vendor,ISV,19740
Regional Systems Integrator,RSI,19742
Independent Software Vendor,ISV,19746
Regional Systems Integrator,RSI,19749
Independent Software Vendor,ISV,19751
Managed Service Provider,MSP,19754
Independent Software Vendor,ISV,19754
Regional Systems Integrator,RSI,19754
Regional Systems Integrator,RSI,19756
Independent Software Vendor,ISV,19757
Independent Software Vendor,ISV,19758
Regional Systems Integrator,RSI,19758
Independent Software Vendor,ISV,19761
Independent Software Vendor,ISV,19762
Regional Systems Integrator,RSI,19763
Managed Service Provider,MSP,19765
Value Added Reseller,VAR,19765
Independent Software Vendor,ISV,19765
Regional Systems Integrator,RSI,19765
Regional Systems Integrator,RSI,19766
Regional Systems Integrator,RSI,19769
Regional Systems Integrator,RSI,19770
Independent Software Vendor,ISV,19771
Value Added Reseller,VAR,19772
Independent Software Vendor,ISV,19772
Value Added Reseller,VAR,19773
Independent Software Vendor,ISV,19773
Managed Service Provider,MSP,19775
Independent Software Vendor,ISV,19775
Regional Systems Integrator,RSI,19775
Regional Systems Integrator,RSI,19777
Regional Systems Integrator,RSI,19778
Independent Software Vendor,ISV,19786
Independent Software Vendor,ISV,19787
Independent Software Vendor,ISV,19788
Regional Systems Integrator,RSI,19790
Independent Software Vendor,ISV,19791
Independent Software Vendor,ISV,19792
Managed Service Provider,MSP,19793
Cloud Service Provider,CSP,19793
Value Added Reseller,VAR,19793
Independent Software Vendor,ISV,19793
Regional Systems Integrator,RSI,19793
Regional Systems Integrator,RSI,19796
Cloud Service Provider,CSP,19797
Cloud Service Provider,CSP,19798
Independent Software Vendor,ISV,19798
Managed Service Provider,MSP,19801
Cloud Service Provider,CSP,19801
Value Added Reseller,VAR,19801
Independent Software Vendor,ISV,19801
Regional Systems Integrator,RSI,19801
Independent Software Vendor,ISV,19802
Regional Systems Integrator,RSI,19803
Value Added Reseller,VAR,19804
Independent Software Vendor,ISV,19804
Value Added Reseller,VAR,19805
Independent Software Vendor,ISV,19805
Value Added Reseller,VAR,19806
Independent Software Vendor,ISV,19806
Regional Systems Integrator,RSI,19807
Independent Software Vendor,ISV,19808
Independent Software Vendor,ISV,19809
Independent Software Vendor,ISV,19810
Regional Systems Integrator,RSI,19810
Cloud Service Provider,CSP,19811
Independent Software Vendor,ISV,19811
Regional Systems Integrator,RSI,19811
Independent Software Vendor,ISV,19812
Regional Systems Integrator,RSI,19812
Independent Software Vendor,ISV,19814
Regional Systems Integrator,RSI,19814
Regional Systems Integrator,RSI,19815
Regional Systems Integrator,RSI,19817
Regional Systems Integrator,RSI,19820
Value Added Reseller,VAR,19821
Regional Systems Integrator,RSI,19822
Independent Software Vendor,ISV,19823
Value Added Reseller,VAR,19824
Independent Software Vendor,ISV,19824
Independent Software Vendor,ISV,19826
Managed Service Provider,MSP,19827
Cloud Service Provider,CSP,19827
Value Added Reseller,VAR,19827
Independent Software Vendor,ISV,19827
Regional Systems Integrator,RSI,19827
Cloud Service Provider,CSP,19828
Value Added Reseller,VAR,19828
Independent Software Vendor,ISV,19828
Independent Software Vendor,ISV,19831
Regional Systems Integrator,RSI,19833
Regional Systems Integrator,RSI,19834
Regional Systems Integrator,RSI,19835
Independent Software Vendor,ISV,19837
Regional Systems Integrator,RSI,19837
Independent Software Vendor,ISV,19840
Independent Software Vendor,ISV,19841
Value Added Reseller,VAR,19843
Independent Software Vendor,ISV,19843
Value Added Reseller,VAR,19844
Independent Software Vendor,ISV,19844
Regional Systems Integrator,RSI,19844
Value Added Reseller,VAR,19845
Independent Software Vendor,ISV,19845
Regional Systems Integrator,RSI,19845
Value Added Reseller,VAR,19846
Independent Software Vendor,ISV,19848
Regional Systems Integrator,RSI,19850
Independent Software Vendor,ISV,19852
Value Added Reseller,VAR,19855
Independent Software Vendor,ISV,19855
Independent Software Vendor,ISV,19857
Managed Service Provider,MSP,19860
Cloud Service Provider,CSP,19860
Value Added Reseller,VAR,19860
Independent Software Vendor,ISV,19860
Managed Service Provider,MSP,19861
Independent Software Vendor,ISV,19861
Regional Systems Integrator,RSI,19861
Independent Software Vendor,ISV,19862
Value Added Reseller,VAR,19863
Independent Software Vendor,ISV,19863
Regional Systems Integrator,RSI,19864
Independent Software Vendor,ISV,19865
Value Added Reseller,VAR,19866
Independent Software Vendor,ISV,19866
Regional Systems Integrator,RSI,19867
Regional Systems Integrator,RSI,19868
Managed Service Provider,MSP,19871
Independent Software Vendor,ISV,19871
Regional Systems Integrator,RSI,19871
Value Added Reseller,VAR,19873
Independent Software Vendor,ISV,19873
Cloud Service Provider,CSP,19874
Independent Software Vendor,ISV,19874
Regional Systems Integrator,RSI,19876
Managed Service Provider,MSP,19877
Cloud Service Provider,CSP,19877
Value Added Reseller,VAR,19877
Independent Software Vendor,ISV,19877
Regional Systems Integrator,RSI,19877
Regional Systems Integrator,RSI,19878
Value Added Reseller,VAR,19879
Independent Software Vendor,ISV,19879
Independent Software Vendor,ISV,19880
Regional Systems Integrator,RSI,19880
Independent Software Vendor,ISV,19881
Regional Systems Integrator,RSI,19882
Independent Software Vendor,ISV,19883
Regional Systems Integrator,RSI,19883
Regional Systems Integrator,RSI,19885
Value Added Reseller,VAR,19886
Independent Software Vendor,ISV,19886
Regional Systems Integrator,RSI,19886
Independent Software Vendor,ISV,19887
Managed Service Provider,MSP,19889
Cloud Service Provider,CSP,19889
Value Added Reseller,VAR,19889
Independent Software Vendor,ISV,19889
Independent Software Vendor,ISV,19894
Cloud Service Provider,CSP,19895
Independent Software Vendor,ISV,19895
Regional Systems Integrator,RSI,19895
Value Added Reseller,VAR,19896
Independent Software Vendor,ISV,19896
Value Added Reseller,VAR,19905
Independent Software Vendor,ISV,19905
Independent Software Vendor,ISV,19906
Independent Software Vendor,ISV,19907
Independent Software Vendor,ISV,19909
Independent Software Vendor,ISV,19910
Independent Software Vendor,ISV,19911
Regional Systems Integrator,RSI,19912
Independent Software Vendor,ISV,19914
Regional Systems Integrator,RSI,19915
Value Added Reseller,VAR,19919
Independent Software Vendor,ISV,19919
Independent Software Vendor,ISV,19928
Value Added Reseller,VAR,19932
Independent Software Vendor,ISV,19934
Independent Software Vendor,ISV,19935
Independent Software Vendor,ISV,19936
Value Added Reseller,VAR,19937
Regional Systems Integrator,RSI,19938
Regional Systems Integrator,RSI,19939
Value Added Reseller,VAR,19941
Independent Software Vendor,ISV,19941
Cloud Service Provider,CSP,19942
Value Added Reseller,VAR,19942
Cloud Service Provider,CSP,19944
Value Added Reseller,VAR,19944
Independent Software Vendor,ISV,19944
Regional Systems Integrator,RSI,19945
Independent Software Vendor,ISV,19946
Regional Systems Integrator,RSI,19947
Independent Software Vendor,ISV,19949
Regional Systems Integrator,RSI,19952
Managed Service Provider,MSP,19954
Cloud Service Provider,CSP,19954
Value Added Reseller,VAR,19954
Independent Software Vendor,ISV,19954
Regional Systems Integrator,RSI,19954
Value Added Reseller,VAR,19959
Independent Software Vendor,ISV,19959
Regional Systems Integrator,RSI,19959
Independent Software Vendor,ISV,19964
Regional Systems Integrator,RSI,19971
Independent Software Vendor,ISV,19972
Value Added Reseller,VAR,19974
Independent Software Vendor,ISV,19976
Regional Systems Integrator,RSI,19977
Regional Systems Integrator,RSI,19981
Independent Software Vendor,ISV,19982
Cloud Service Provider,CSP,19983
Independent Software Vendor,ISV,19983
Value Added Reseller,VAR,19984
Independent Software Vendor,ISV,19984
Regional Systems Integrator,RSI,19984
Value Added Reseller,VAR,19987
Independent Software Vendor,ISV,19987
Regional Systems Integrator,RSI,19988
Regional Systems Integrator,RSI,19989
Regional Systems Integrator,RSI,19991
Value Added Reseller,VAR,19992
Independent Software Vendor,ISV,19992
Value Added Reseller,VAR,19993
Independent Software Vendor,ISV,19993
Value Added Reseller,VAR,19994
Independent Software Vendor,ISV,19994
Value Added Reseller,VAR,19995
Independent Software Vendor,ISV,19995
Cloud Service Provider,CSP,19996
Value Added Reseller,VAR,19996
Independent Software Vendor,ISV,19996
Value Added Reseller,VAR,19997
Independent Software Vendor,ISV,19997
Independent Software Vendor,ISV,19998
Cloud Service Provider,CSP,19999
Value Added Reseller,VAR,19999
Independent Software Vendor,ISV,19999
Independent Software Vendor,ISV,20000
Regional Systems Integrator,RSI,20001
Regional Systems Integrator,RSI,20002
Independent Software Vendor,ISV,20003
Managed Service Provider,MSP,20005
Cloud Service Provider,CSP,20005
Independent Software Vendor,ISV,20005
Regional Systems Integrator,RSI,20005
Independent Software Vendor,ISV,20006
Independent Software Vendor,ISV,20009
Independent Software Vendor,ISV,20011
Regional Systems Integrator,RSI,20013
Regional Systems Integrator,RSI,20016
Cloud Service Provider,CSP,20017
Independent Software Vendor,ISV,20017
Independent Software Vendor,ISV,20018
Cloud Service Provider,CSP,20019
Value Added Reseller,VAR,20019
Independent Software Vendor,ISV,20019
Regional Systems Integrator,RSI,20019
Independent Software Vendor,ISV,20020
Regional Systems Integrator,RSI,20023
Independent Software Vendor,ISV,20025
Independent Software Vendor,ISV,20026
