"partner_id","vendor_id"
74493,81682
74493,82039
74493,81869
74494,81421
74495,81515
74495,81561
74495,81526
74495,81421
74495,81998
74496,81430
74497,81561
74497,81887
74497,81869
74500,81561
74502,81430
74503,81561
74503,25303
74503,81869
74504,81561
74505,81561
74505,81869
74506,81561
74506,25303
74507,81430
74507,81561
74507,81771
74507,81869
74508,81430
74508,81561
74508,81726
74508,81869
74509,81430
74509,81561
74510,81430
74510,81561
74510,81682
74511,81561
74511,81501
74511,81968
74512,81889
74512,81526
74512,81421
74512,81407
74512,55665
74513,81561
74514,81561
74514,81869
74515,81889
74515,81430
74515,81561
74515,81551
74515,81558
74515,81421
74515,78008
74515,81383
74515,81356
74515,81709
74515,81560
74515,81869
74517,81430
74517,81561
74520,81430
74520,81561
74520,81421
74521,81430
74522,81561
74523,81476
74523,81889
74523,81430
74523,81561
74523,81421
74523,81869
74526,81491
74526,81421
74526,81567
74526,81616
74527,82039
74528,81476
74528,81421
74529,81889
74529,81430
74529,81561
74529,82062
74529,81682
74529,81736
74529,82000
74529,81887
74529,81421
74529,40716
74529,78008
74529,50694
74529,81609
74529,81869
74530,81430
74530,81561
74530,82062
74530,81726
74530,81869
74531,81561
74532,81561
74532,81887
74534,81430
74534,46099
74536,81561
74537,81430
74537,81561
74537,81526
74537,81726
74537,81869
74538,81476
74538,81430
74538,81561
74540,81889
74541,81421
74542,81430
74542,81561
74542,81421
74542,81869
74543,81421
74546,81561
74546,81887
74548,81561
74548,81682
74548,81869
74550,81430
74550,81561
74550,81869
74551,81476
74551,81561
74551,81869
74552,81561
74553,81430
74553,81561
74553,81869
74554,81889
74554,81430
74554,81561
74554,82039
74554,81726
74554,81869
74555,81430
74555,81561
74556,81430
74556,81561
74557,81430
74557,81561
74558,81561
74558,50694
74559,81561
74559,81869
74560,81561
74561,81561
74562,81430
74562,81561
74563,81561
74564,81430
74564,81561
74564,81869
74565,81561
74566,81587
74566,81356
74567,81561
74569,81476
74569,81421
74569,81587
74569,81296
74569,81945
74571,81421
74572,81561
74574,81430
74574,81561
74574,81526
74574,81988
74574,81869
74576,55665
74580,81430
74580,81561
74581,81869
74582,81430
74582,81561
74582,81869
74583,81430
74583,81561
74583,81869
74585,81430
74585,82062
74585,25303
74585,81736
74585,55665
74585,81869
74586,81887
74586,81869
74587,81526
74589,81430
74589,81561
74589,81869
74590,81430
74591,81296
74592,81561
74594,81561
74598,81561
74599,81561
74599,81869
74600,81476
74600,81889
74600,81430
74600,81561
74600,82062
74600,81421
74600,55665
74600,81941
74600,81735
74601,81889
74601,81430
74601,81561
74601,81869
74602,81561
74602,81887
74602,81421
74602,81988
74603,81430
74603,81561
74603,81682
74603,81421
74603,78008
74603,81506
74603,55665
74603,81709
74603,82027
74603,70534
74603,81869
74604,82039
74605,81561
74606,82039
74606,81421
74606,81869
74608,81430
74608,81561
74608,81968
74608,81869
74609,81889
74609,81430
74609,81561
74609,81642
74609,82062
74609,81682
74609,81736
74609,81558
74609,82039
74609,81526
74609,81421
74609,78008
74609,50694
74609,55665
74609,81356
74609,81709
74609,64604
74609,81869
74610,81421
74611,81561
74612,45465
74612,45467
74612,45466
74616,81889
74617,81605
74617,82015
74617,81564
74617,82039
74617,81998
74617,81448
74618,81889
74618,81691
74618,81383
74619,81421
74621,81430
74621,81561
74621,81682
74621,81736
74621,81887
74621,50694
74621,81869
74622,81421
74623,81584
74623,75201
74623,81430
74623,82039
74623,81421
74623,40716
74623,78839
74623,81934
74627,81476
74627,81889
74627,15108
74627,46099
74627,81368
74627,81785
74627,81328
74627,81337
74627,81948
74627,81602
74632,81526
74632,81421
74634,81421
74634,81639
74634,82065
74634,71093
74636,81476
74636,81526
74636,81887
74636,81421
74636,81356
74636,81354
74639,81394
74639,81476
74639,81515
74639,81898
74639,81453
74639,81749
74639,82062
74639,81613
74639,81306
74639,81356
74640,81401
74640,81421
74641,81421
74643,81526
74643,81887
74649,81476
74649,81561
74649,82039
74649,50694
74649,55665
74650,81421
74650,81296
74650,81968
74650,81354
74651,81296
74651,55665
74654,81476
74656,81605
74656,81267
74656,81880
74656,81430
74656,81642
74656,82062
74656,81682
74656,57607
74656,81671
74656,81887
74656,81840
74656,81345
74656,81713
74656,81550
74656,81948
74657,81476
74658,75480
74658,81421
74658,70534
74658,81489
74662,81430
74662,81682
74662,82039
74662,81526
74662,81887
74662,50694
74662,81356
74662,81812
74662,81550
74662,81869
74665,81421
74667,22245
74667,81526
74667,81421
74667,81493
74670,81628
74670,81526
74670,73757
74670,81421
74670,81407
74670,82023
74670,78839
74670,81934
74670,70534
74672,81526
74673,81421
74674,81865
74675,81296
74676,81430
74676,81887
74677,82039
74677,81869
74679,81430
74679,81519
74680,81526
74680,81421
74681,82003
74681,81558
74681,82039
74681,81526
74681,81306
74681,81421
74681,81407
74681,81296
74681,81726
74681,81934
74682,81564
74682,81677
74682,81421
74684,12903
74684,81749
74684,81421
74685,81476
74685,81889
74685,81430
74685,81561
74685,45465
74685,45467
74685,45466
74685,81526
74685,81887
74685,81421
74685,81296
74685,81726
74685,81869
74685,81735
74688,55665
74689,81356
74689,81869
74691,81564
74691,81430
74691,81903
74691,81421
74696,81476
74696,81430
74696,81421
74697,82039
74697,81526
74697,81490
74697,81887
74697,81421
74697,81407
74697,78350
74697,78839
74697,81726
74697,81934
74697,81550
74698,81476
74698,81421
74698,81392
74699,81430
74700,82000
74700,81864
74700,81755
74700,81836
74701,81648
74701,26755
74701,82039
74701,81450
74701,81407
74701,81296
74701,55665
74701,81836
74703,81476
74703,81288
74703,81609
74704,81561
74704,82061
74704,81842
74704,81526
74704,81306
74704,81421
74704,81296
74704,81356
74704,81918
74704,81869
74705,82039
74705,81490
74705,81407
74705,78839
74705,81934
74706,81421
74707,81421
74709,5016
74709,81430
74709,81642
74709,82039
74709,81887
74709,78008
74709,81506
74709,81296
74709,50694
74709,81869
74711,81561
74711,81869
74713,81628
74713,81430
74713,81421
74713,81934
74714,82039
74715,81421
74716,81476
74717,81476
74717,81889
74717,81968
74720,81476
74720,81584
74720,81430
74720,81642
74720,81865
74720,81421
74720,81988
74720,81950
74720,81869
74722,81918
74726,82039
74727,81430
74727,81561
74727,82039
74727,81887
74727,81869
74728,81421
74728,81968
74730,81421
74731,81430
74731,81421
74733,81476
74733,81430
74733,81561
74733,25303
74733,81558
74733,82039
74733,81887
74733,55665
74733,81560
74733,81726
74733,81550
74733,81609
74733,81869
74734,25303
74734,81421
74734,81450
74734,81353
74735,81421
74737,81887
74737,81421
74738,81889
74738,81561
74738,82039
74738,81887
74738,81421
74738,81296
74738,81869
74739,81626
74739,82039
74740,81526
74740,79140
74741,81430
74744,82039
74744,81296
74744,81356
74745,82038
74745,81511
74745,81421
74745,81988
74746,81887
74746,81869
74748,81430
74748,81771
74748,81354
74749,81476
74749,81430
74749,81561
74749,81682
74749,81421
74749,81726
74749,81869
74752,81865
74752,81296
74752,81356
74754,81356
74756,81865
74756,81887
74757,81430
74757,81887
74758,82044
74758,81526
74758,81421
74759,81421
74761,81476
74761,81430
74761,81887
74761,81869
74763,75201
74763,81421
74763,81296
74763,55665
74763,78839
74763,81918
74763,81866
74763,81934
74767,81776
74767,81797
74767,81959
74767,81476
74767,81916
74767,81397
74767,81858
74767,81668
74767,81595
74767,81961
74767,81564
74767,5016
74767,81944
74767,81628
74767,81614
74767,81584
74767,81626
74767,81649
74767,75201
74767,81301
74767,10452
74767,11090
74767,12040
74767,81880
74767,81430
74767,81561
74767,81364
74767,17051
74767,45465
74767,45467
74767,45466
74767,81379
74767,81611
74767,81642
74767,81529
74767,81782
74767,81689
74767,82062
74767,81388
74767,81468
74767,81884
74767,81682
74767,25303
74767,81254
74767,46099
74767,81736
74767,29200
74767,81759
74767,81558
74767,82039
74767,81671
74767,81712
74767,81695
74767,81766
74767,81526
74767,81865
74767,81917
74767,81375
74767,82000
74767,81318
74767,81452
74767,35005
74767,81640
74767,81717
74767,73757
74767,81490
74767,81970
74767,81887
74767,39666
74767,61217
74767,81421
74767,81338
74767,81580
74767,40716
74767,81407
74767,78008
74767,81487
74767,43189
74767,44446
74767,81867
74767,81353
74767,81296
74767,81996
74767,81964
74767,50694
74767,82032
74767,82023
74767,81992
74767,81831
74767,54287
74767,81399
74767,82058
74767,55665
74767,81988
74767,78839
74767,81356
74767,78884
74767,58300
74767,81612
74767,81986
74767,81304
74767,81392
74767,81385
74767,81348
74767,81638
74767,81726
74767,81950
74767,81713
74767,82035
74767,81934
74767,81550
74767,81774
74767,81769
74767,81908
74767,81609
74767,70534
74767,81869
74767,81897
74767,81733
74767,81837
74767,81872
74767,82029
74768,81476
74768,81889
74768,81887
74770,81421
74770,81493
74770,81356
74770,81934
74771,81421
74771,81941
74772,81476
74772,72073
74772,81889
74772,81430
74772,82039
74772,77085
74772,81526
74772,81421
74772,81296
74772,81709
74780,81476
74780,81561
74780,81887
74780,81869
74782,73757
74782,81421
74787,81445
74787,81430
74787,73757
74787,39666
74787,81864
74788,81421
74789,81889
74789,81438
74789,81526
74789,70534
74789,81869
74791,81605
74791,81592
74791,26755
74791,82054
74791,81390
74791,81922
74791,81421
74791,81296
74794,81476
74794,81430
74794,81561
74794,81887
74794,81869
74796,81889
74796,81642
74796,76427
74796,81526
74796,81407
74796,78839
74799,81430
74799,81887
74799,81869
74800,81430
74800,81887
74801,81476
74801,81430
74801,81561
74801,81887
74801,81869
74802,75201
74802,81421
74802,81493
74802,78839
74803,81421
74805,81476
74805,81421
74805,81296
74805,81356
74807,82039
74810,81430
74810,81561
74810,81887
74810,81421
74811,81296
74813,81476
74814,81628
74814,82039
74814,73757
74814,81354
74815,81430
74815,81887
74815,81421
74815,40716
74815,81869
74819,81889
74819,81430
74819,81561
74819,82039
74819,81887
74819,81421
74819,81869
74821,81476
74821,81889
74821,81430
74821,81793
74821,81421
74825,81476
74825,82054
74825,81296
74825,81356
74827,81430
74827,81887
74827,81421
74827,81550
74828,81421
74829,82038
74829,81421
74829,81296
74829,81988
74829,81356
74829,81562
74830,81628
74830,11090
74830,73757
74830,81421
74831,81421
74831,81988
74831,81356
74833,81721
74833,25901
74833,81382
74833,82000
74833,81421
74833,81296
74833,50694
74833,78350
74833,55665
74833,81356
74833,81918
74833,81812
74833,81313
74834,81430
74834,82000
74834,81490
74834,81421
74834,81934
74836,81476
74836,81628
74836,81561
74836,82039
74836,73757
74836,81421
74836,81934
74838,81564
74838,46099
74838,81421
74840,81476
74843,81288
74843,81560
74848,81628
74848,81526
74848,73757
74848,81421
74848,81487
74848,81466
74848,78839
74848,81774
74850,81889
74850,81674
74850,81735
74851,82039
74851,81296
74851,81356
74851,81918
74851,82035
74853,81430
74853,82039
74853,81526
74853,81887
74853,81421
74853,81726
74853,81869
74856,81561
74857,81421
74857,78839
74861,81865
74861,81421
74862,81421
74864,81430
74864,81384
74864,75958
74864,81558
74864,81421
74864,81407
74864,81493
74864,81448
74864,70534
74865,81421
74867,75201
74867,81865
74867,81493
74867,81354
74868,81526
74868,73757
74868,81934
74871,81476
74871,81421
74872,81430
74872,82023
74873,82039
74873,82070
74876,81526
74878,81558
74879,81476
74879,39666
74879,81421
74880,81430
74880,81561
74880,25303
74880,81887
74880,81296
74880,55665
74880,81869
74882,81430
74882,82039
74882,81526
74882,81887
74882,81869
74884,81833
74884,82018
74884,26755
74884,82054
74884,77085
74884,81647
74884,81760
74884,81421
74884,54287
74884,81619
74884,81522
74884,81356
74884,81495
74884,81685
74888,81526
74888,79548
74891,81889
74891,81430
74891,81561
74891,81736
74891,81558
74891,82039
74891,81526
74891,81887
74891,81421
74891,78008
74891,81506
74891,81296
74891,50694
74891,55665
74891,81869
74892,81296
74896,81476
74896,81421
74896,81726
74897,81852
74897,81476
74897,81889
74897,10452
74897,81430
74897,81561
74897,81882
74897,81551
74897,81642
74897,82062
74897,81413
74897,81736
74897,82039
74897,81671
74897,77085
74897,82000
74897,73757
74897,81490
74897,81887
74897,61217
74897,81421
74897,81407
74897,43189
74897,81296
74897,81381
74897,78350
74897,81829
74897,55665
74897,81383
74897,78839
74897,81356
74897,81918
74897,81304
74897,81726
74897,81354
74897,81713
74897,81550
74897,81908
74897,81609
74897,81869
74897,81282
74898,81421
74898,81567
74905,81556
74905,81421
74905,81296
74905,81356
74907,81678
74907,81560
74908,81421
74911,81756
74911,82061
74911,81956
74911,81526
74911,81834
74911,78839
74911,70534
74913,81726
74915,81421
74916,82039
74917,81421
74918,81296
74918,81356
74919,81356
74921,75201
74921,81430
74922,81561
74926,81421
74927,81430
74927,81887
74927,81869
74928,81845
74928,81551
74928,81869
74933,81421
74933,81869
74934,81421
74935,81707
74935,81421
74940,81421
74942,81642
74942,81749
74942,82039
74942,81865
74942,81680
74942,81421
74942,81407
74942,81402
74942,81296
74942,81356
74943,81430
74943,81501
74945,81430
74946,81421
74948,81561
74951,81421
74952,82039
74952,81296
74956,81421
74958,81476
74958,81497
74958,15108
74958,81296
74958,78350
74958,81356
74958,70534
74958,81752
74960,81421
74960,81918
74960,81726
74961,81476
74962,81421
74963,5016
74963,81430
74963,81561
74963,82039
74963,81887
74963,50694
74963,81709
74963,81812
74963,81869
74967,81430
74967,81561
74967,82039
74967,81887
74967,81421
74967,81869
74968,81296
74971,81889
74971,81430
74971,81642
74971,82039
74971,81421
74971,81296
74971,81560
74972,81421
74973,81430
74973,81887
74973,78008
74974,81561
74974,81526
74974,81887
74975,81476
74976,81421
74977,81476
74977,81889
74977,82062
74977,81887
74978,81592
74978,81927
74978,82044
74978,82000
74978,81922
74979,81628
74979,82039
74979,78839
74979,81934
74981,75480
74981,82039
74981,81421
74981,81296
74981,81356
74986,81430
74986,73757
74986,81421
74986,81639
74986,81296
74986,81988
74986,81348
74986,79548
74986,81774
74986,70534
74986,81869
74986,81602
74986,82029
74987,81421
74988,81476
74988,82039
74988,81887
74988,81421
74988,50694
74991,81836
74991,81869
74992,81476
74992,81889
74993,81476
74993,15108
74993,35005
74993,39666
74993,81296
74993,81836
74993,81616
74993,26416
74994,81476
74994,82039
74994,81526
74994,81887
74994,50694
74994,81836
74997,81421
74997,81296
75007,81394
75007,81592
75007,81628
75007,81626
75007,81301
75007,81430
75007,81558
75007,82039
75007,81526
75007,73757
75007,81490
75007,81970
75007,81421
75007,81487
75007,78839
75007,81918
75007,81934
75008,81430
75008,81421
75010,81430
75010,81682
75010,82039
75010,81887
75011,81988
75011,81869
75015,81421
75017,81430
75017,81561
75017,82062
75017,82039
75017,81526
75017,81887
75017,81296
75017,81869
75018,81421
75018,81941
75019,81421
75020,81476
75020,81430
75020,81561
75020,81833
75020,81642
75020,25303
75020,82039
75020,81526
75020,73757
75020,81887
75020,81296
75020,81356
75020,81918
75020,81726
75020,79331
75020,81869
75021,81430
75021,55665
75024,81476
75024,81626
75024,81430
75024,81682
75024,81766
75024,73757
75024,81887
75024,81421
75024,81726
75024,81869
75026,81476
75026,81831
75030,81421
75030,81506
75030,81869
75031,81394
75031,81476
75031,81477
75031,81453
75031,82062
75031,81613
75031,81306
75031,81421
75031,81587
75031,70534
75034,81421
75037,81356
75039,81430
75039,81887
75040,82045
75040,82039
75040,61217
75042,82000
75045,81421
75046,81889
75046,10452
75046,81430
75046,82062
75046,82039
75046,81887
75046,81421
75046,81296
75046,81356
75046,81918
75046,81869
75046,81735
75048,81476
75048,81677
75048,81421
75050,81421
75051,81476
75051,82039
75051,81421
75053,81358
75053,81421
75054,81959
75054,81476
75054,81628
75054,81430
75054,81561
75054,81526
75054,82000
75054,73757
75054,81887
75054,81421
75054,82023
75054,55665
75054,78839
75054,81918
75054,81392
75054,81726
75054,81774
75054,81769
75054,81908
75054,81869
75058,81476
75058,81453
75058,81613
75058,82037
75060,81430
75061,81356
75062,81617
75062,22099
75062,81421
75062,81383
75062,81356
75062,60293
75062,81360
75062,81404
75063,81421
75063,81296
75065,81430
75066,81476
75066,81674
75067,81614
75067,81430
75068,82062
75068,81306
75068,81421
75072,81476
75072,81430
75072,81887
75072,81421
75072,81296
75072,81356
75072,81726
75072,81869
75072,81735
75074,82039
75074,81421
75074,81934
75079,81430
75079,81869
75080,81677
75080,81421
75080,81945
75085,81296
75090,81476
75090,81421
75092,81865
75093,81865
75095,81889
75095,81626
75095,81903
75095,81421
75095,81896
75095,68086
75095,81869
75098,81296
75099,75201
75099,82000
75099,55665
75101,82039
75101,81421
75104,81628
75104,81694
75104,25303
75104,82039
75104,73757
75104,81421
75104,81934
75105,81356
75105,81998
75106,81476
75108,81561
75108,82039
75108,81887
75108,81869
75109,81421
75110,81476
75111,81869
75113,81748
75113,39666
75113,81356
75113,81307
75115,81526
75115,81887
75115,81869
75116,81421
75117,81421
75117,81407
75117,78839
75118,81421
75119,81526
75119,73757
75119,81918
75120,81430
75120,81682
75120,25303
75120,81887
75120,81869
75121,81476
75121,81430
75121,81887
75124,81476
75125,81296
75125,81869
75127,81430
75127,81561
75127,81682
75127,82039
75127,81887
75127,78008
75127,50694
75127,55665
75127,81812
75127,81869
75129,81526
75129,81421
75129,81296
75129,81869
75131,81889
75131,82062
75131,82039
75131,77085
75131,81887
75131,81296
75131,81356
75131,81918
75131,81560
75132,81476
75134,15108
75134,81421
75134,81815
75136,61217
75138,81421
75139,81922
75139,81755
75139,81356
75139,81998
75140,81526
75142,81476
75143,81430
75143,81887
75146,82039
75146,81421
75150,24706
75150,81421
75152,81421
75152,81356
75153,81430
75153,81887
75153,81421
75154,81677
75154,81421
75156,81476
75156,81430
75156,81561
75156,81526
75156,81887
75156,81726
75160,82039
75160,81887
75163,81476
75164,81296
75166,81649
75166,25303
75166,82039
75166,81490
75166,81407
75166,81353
75166,82032
75166,78839
75166,81567
75166,81934
75169,82031
75169,81642
75169,81513
75169,82039
75169,81296
75169,81918
75169,81726
75170,81476
75170,81430
75170,81682
75170,81887
75170,81869
75171,81421
75171,81296
75174,81356
75175,81889
75175,78839
75178,81296
75179,81421
75180,81476
75180,15108
75180,81328
75180,81806
75180,81988
75180,81857
75184,25303
75184,81526
75184,73757
75184,81493
75184,78839
75186,81561
75186,81865
75186,81421
75186,81968
75186,81354
75187,25901
75187,81558
75188,81476
75190,81694
75190,81889
75190,81561
75190,81526
75190,81887
75190,81421
75190,81487
75190,81506
75190,81560
75190,81726
75190,81869
75192,81628
75192,81526
75193,81421
75193,81968
75194,75201
75194,81561
75194,81421
75194,81325
75194,81869
75195,81476
75195,75201
75195,82039
75195,82054
75195,81421
75195,81988
75195,81356
75196,81394
75196,81476
75196,81678
75196,81453
75196,82062
75196,81613
75196,81287
75196,81306
75196,81982
75197,81430
75200,81430
75200,50694
75201,75201
75201,81430
75201,17051
75201,81421
75201,78839
75202,81445
75202,81430
75202,75958
75202,81359
75202,81771
75202,81421
75202,81487
75202,81968
75203,81526
75203,81421
75204,81476
75206,81630
75206,81421
75207,81889
75207,11090
75209,81421
75209,81735
75211,81421
75212,82039
75214,81421
75215,81430
75215,81887
75216,82039
75216,81887
75217,81430
75217,81421
75219,81430
75223,81430
75223,81887
75225,82045
75225,81889
75225,81547
75225,81421
75225,60293
75226,81421
75228,81476
75228,81421
75230,81421
75231,82039
75232,81421
75233,81421
75234,81476
75234,81526
75236,81476
75236,82031
75236,81561
75236,78008
75236,55665
75236,81869
75237,81394
75237,81476
75237,81870
75237,81445
75237,81453
75237,82062
75237,81613
75238,82039
75240,81421
75241,81430
75241,81887
75242,39666
75242,81421
75242,81567
75242,81354
75243,81526
75247,81889
75247,82039
75247,81700
75247,79548
75251,22245
75251,81421
75251,81407
75251,82032
75251,82023
75251,78839
75251,81735
75252,81526
75252,78839
75254,81421
75254,81587
75258,81677
75258,81356
75259,81421
75260,81583
75260,46099
75260,81726
75262,81421
75262,81941
75264,81476
75264,81889
75264,75201
75264,43576
75264,78839
75264,81354
75265,81421
75266,81887
75266,81421
75268,81476
75268,81614
75268,81887
75268,81421
75268,81726
75269,81726
75272,81476
75272,81421
75276,81628
75276,75201
75276,22245
75276,81970
75276,81493
75276,81988
75276,81356
75280,81421
75281,81421
75282,81889
75282,82039
75282,81887
75284,81430
75284,81887
75285,81626
75285,81430
75285,73757
75285,81934
75285,81908
75285,81869
75287,24706
75287,81421
75288,82039
75288,81296
75288,81700
75289,81889
75289,81677
75289,39666
75289,81421
75289,81988
75289,81661
75289,81567
75290,81476
75290,75201
75290,81421
75293,81421
75294,39666
75294,81421
75297,81328
75297,81296
75298,82039
75298,81887
75298,81421
75298,81987
75302,81476
75302,78839
75302,81392
75302,81726
75302,81609
75302,81869
75303,81394
75303,81476
75303,81453
75303,82062
75303,81613
75303,81771
75303,81306
75303,81421
75303,81354
75303,81869
75303,81897
75304,81476
75305,81421
75305,81354
75306,81430
75306,81561
75306,82062
75306,81682
75306,81887
75306,50694
75306,81812
75306,81726
75306,81550
75306,81869
75307,81677
75307,39666
75307,81421
75308,81889
75308,82039
75308,81526
75308,81680
75308,81887
75308,81421
75313,81421
75314,82031
75314,81819
75314,81421
75314,81385
75317,81476
75317,81421
75319,81626
75319,81430
75319,81887
75319,81421
75319,81392
75322,81869
75323,81674
75323,81296
75323,81918
75324,81430
75324,81887
75325,81865
75325,81421
75325,81988
75326,81421
75329,81421
75330,81421
75330,81407
75330,81941
75335,81476
75335,81887
75336,81421
75337,81430
75337,25303
75337,82000
75337,81421
75337,81296
75337,81918
75337,81869
75338,81430
75338,81886
75338,82039
75338,81887
75338,81421
75341,81421
75346,81928
75346,81430
75346,24706
75346,82044
75346,81526
75346,81700
75347,81491
75347,81421
75347,81673
75347,81700
75347,81998
75348,75201
75348,81430
75348,81970
75348,81421
75348,81296
75348,81392
75348,81836
75348,81869
75351,81421
75352,81430
75352,81869
75354,81564
75354,81630
75354,81301
75354,81736
75354,81842
75355,81628
75355,81526
75355,73757
75355,81421
75355,81560
75355,81934
75360,81526
75360,81328
75360,81421
75360,55665
75360,81908
75360,81869
75364,81388
75364,81356
75364,81836
75364,81609
75367,81865
75369,81296
75371,81421
75372,81415
75372,82039
75372,39666
75372,81421
75373,81476
75373,81868
75373,81421
75373,81587
75373,82032
75373,82023
75374,81379
75374,81421
75375,46099
75376,46099
75376,81421
75376,81407
75376,78839
75377,81430
75377,15108
75377,82039
75377,77085
75377,81421
75377,81918
75377,81869
75377,81735
75378,81476
75379,81421
75379,81988
75380,81421
75380,81941
75381,81394
75381,81592
75381,81477
75381,81889
75381,81453
75381,82062
75381,81613
75381,82037
75381,46099
75381,81513
75381,82039
75381,81306
75381,81421
75381,81407
75382,81476
75382,39666
75383,81852
75383,81267
75383,1123
75383,81797
75383,81883
75383,81959
75383,81476
75383,81397
75383,81620
75383,81393
75383,3987
75383,81768
75383,5016
75383,81548
75383,82045
75383,81614
75383,81889
75383,81463
75383,81737
75383,81358
75383,75201
75383,82031
75383,81256
75383,81796
75383,10452
75383,81430
75383,12903
75383,13479
75383,81833
75383,81984
75383,81470
75383,17051
75383,81589
75383,45465
75383,45467
75383,45466
75383,81886
75383,82047
75383,81551
75383,81921
75383,21065
75383,81642
75383,81708
75383,81531
75383,82062
75383,81388
75383,81884
75383,81319
75383,24718
75383,81682
75383,81254
75383,9
75383,81736
75383,81558
75383,81368
75383,82039
75383,81671
75383,77085
75383,81526
75383,81498
75383,81375
75383,81469
75383,81640
75383,38779
75383,81887
75383,61217
75383,81421
75383,81639
75383,81691
75383,81407
75383,43576
75383,82065
75383,81506
75383,48727
75383,81841
75383,81996
75383,50694
75383,52168
75383,81924
75383,81992
75383,54287
75383,81345
75383,81337
75383,81798
75383,55665
75383,81260
75383,81383
75383,78839
75383,81356
75383,81875
75383,81709
75383,81552
75383,81349
75383,81304
75383,81773
75383,79140
75383,81812
75383,81555
75383,81726
75383,82019
75383,64181
75383,81713
75383,82035
75383,81550
75383,81435
75383,81585
75383,81948
75383,82033
75383,81681
75383,81685
75383,81609
75383,81757
75383,81869
75383,81282
75384,81889
75384,81421
75384,81908
75384,81869
75386,81476
75386,15078
75386,15076
75386,25901
75386,81526
75386,81421
75388,81476
75388,81950
75391,81476
75391,81564
75391,81649
75391,81430
75391,45465
75391,45467
75391,45466
75391,81526
75391,73757
75391,81490
75391,81288
75391,81421
75391,81407
75391,82032
75391,78839
75391,81918
75391,78884
75391,58300
75391,81567
75391,81934
75391,81550
75391,81908
75391,81869
75391,81897
75392,81430
75392,81561
75392,81709
75392,81869
75393,81709
75397,81476
75398,81421
75400,81421
75401,81421
75406,81642
75406,25303
75406,82039
75406,81296
75406,81356
75409,81749
75409,81421
75409,81296
75415,81869
75416,81421
75417,81889
75417,81430
75417,82039
75417,81421
75417,81296
75417,54287
75421,81889
75425,81421
75429,81421
75431,81628
75431,82039
75431,73757
75431,78839
75431,81934
75432,81677
75432,81445
75432,81491
75432,81421
75432,81968
75433,81476
75433,81614
75433,10452
75433,81430
75433,81561
75433,82062
75433,81682
75433,81736
75433,81558
75433,82039
75433,81526
75433,81865
75433,81887
75433,81421
75433,81296
75433,55665
75433,81988
75433,81356
75433,81726
75433,81550
75433,81869
75433,81735
75434,82039
75434,81887
75435,81561
75435,81682
75435,81736
75435,81887
75435,81869
75436,81558
75436,82039
75436,81526
75436,73757
75436,81490
75436,81887
75436,78839
75436,81934
75436,81733
75437,81476
75437,81677
75437,81453
75437,82062
75437,81613
75437,81306
75439,81421
75439,81587
75441,81526
75443,81476
75443,81677
75443,81613
75443,39666
75444,81526
75444,81887
75446,81430
75446,81526
75447,81430
75450,25303
75450,82039
75450,78839
75450,81869
75451,81476
75451,81628
75451,81614
75451,75201
75451,22245
75451,81842
75451,81526
75451,73757
75451,81421
75451,81493
75451,78839
75451,81934
75452,81887
75452,81869
75454,82039
75454,81887
75455,81445
75455,81421
75455,81661
75456,81558
75456,81526
75456,73757
75456,81490
75456,78839
75456,81934
75458,81526
75459,81296
75462,81296
75463,81605
75463,81628
75463,81526
75463,81421
75463,81448
75464,81476
75464,82039
75466,81430
75466,81682
75466,82039
75466,81421
75466,81296
75466,81869
75466,81735
75469,81869
75472,25139
75472,81526
75472,81950
75473,81476
75476,81889
75476,81430
75476,81561
75476,82039
75476,81421
75476,81296
75476,81869
75477,81889
75477,81526
75477,81421
75477,81296
75478,81430
75478,81887
75478,81296
75478,81869
75479,81887
75479,81869
75480,81421
75481,81421
75483,81421
75483,81941
75485,81421
75488,81430
75488,81950
75489,81558
75489,81560
75489,81934
75491,81356
75495,81476
75495,82062
75498,82040
75498,82039
75500,82039
75501,81526
75502,81421
75502,78839
75503,82039
75503,81490
75503,81353
75503,78350
75503,78839
75503,81934
75504,81421
75504,81347
75504,81661
75507,81421
75507,81567
75508,81356
75508,81307
75509,81677
75509,81613
75509,81421
75510,81677
75510,81613
75510,81421
75511,81628
75511,75480
75511,81421
75511,78839
75511,81934
75512,81889
75512,81445
75512,81880
75512,81430
75512,81793
75512,82039
75512,81421
75512,81296
75512,81986
75512,81869
75512,81562
75516,81453
75516,81421
75516,81836
75516,81602
75517,81887
75517,81421
75519,81421
75520,81430
75520,82039
75520,82000
75520,73757
75520,81487
75521,81476
75521,81975
75522,82039
75523,81421
75526,81271
75526,81430
75526,81379
75526,25139
75526,81526
75526,82000
75526,81328
75526,81421
75526,78839
75526,81918
75526,81941
75526,81602
75528,81445
75528,81359
75528,81296
75529,81476
75531,81560
75532,81841
75532,81296
75532,81356
75532,81735
75532,81602
75533,81476
75533,81421
75533,81519
75535,81558
75535,81421
75535,81560
75538,81526
75540,25303
75540,81558
75540,82039
75540,78839
75540,81934
75543,81476
75543,81421
75547,82039
75547,81421
75547,81296
75548,81918
75550,1123
75550,81887
75550,81421
75550,81392
75551,81421
75552,81582
75552,81421
75552,81296
75552,81356
75552,81998
75554,82039
75554,82000
75554,81407
75555,81430
75555,81887
75555,81296
75555,50694
75555,81726
75556,81889
75556,18167
75556,82039
75556,81421
75556,55665
